current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list
images/image_658_seed_1.png,0,12,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_557_seed_1.png,1,13,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_471_seed_1.png,1,14,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_441_seed_1.png,0,15,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_65_seed_1.png,0,16,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_248_seed_1.png,0,17,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_542_seed_1.png,0,18,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,19,1,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_530_seed_1.png,0,20,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_452_seed_1.png,1,21,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_416_seed_1.png,0,22,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_197_seed_1.png,0,23,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_205_seed_1.png,0,24,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_313_seed_1.png,0,25,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_143_seed_1.png,0,26,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_684_seed_1.png,0,27,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_654_seed_1.png,0,28,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,29,1,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_280_seed_1.png,1,30,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_58_seed_1.png,1,31,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_453_seed_1.png,0,32,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_378_seed_1.png,0,33,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_72_seed_1.png,0,34,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_662_seed_1.png,1,35,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_130_seed_1.png,0,36,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_604_seed_1.png,0,37,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_413_seed_1.png,1,38,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,39,1,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_293_seed_1.png,0,40,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_365_seed_1.png,0,41,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_200_seed_1.png,0,42,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_295_seed_1.png,0,43,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_568_seed_1.png,0,44,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_170_seed_1.png,0,45,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_463_seed_1.png,0,46,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_648_seed_1.png,1,47,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_347_seed_1.png,0,48,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,49,1,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_266_seed_1.png,0,50,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_135_seed_1.png,0,51,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_188_seed_1.png,1,52,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_67_seed_1.png,0,53,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_242_seed_1.png,0,54,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_651_seed_1.png,0,55,0,0,2,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
