current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips.started,set_skips.stopped,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/22_28 copy.jpg,0,58,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,634,634,634,5.94055036699865,,,,,,,,,,,4.843710203975206,4.843793659994844,4.8437989889935125,4.84531481898739,None,4.845381237973925,4.84540161798941,None,4.845455173985101,4.845474475994706,None,4.8455255329899956,4.845543558971258,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,59,1,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,635,635,635,5.94055036699865,,,,,,,,,,,4.845707838976523,4.845790767983999,4.845796180976322,4.84717577099218,None,4.847242194984574,4.847262367984513,None,4.847315725986846,4.847335284983274,None,4.847385740984464,4.847403844993096,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/20_12 copy 3.jpg,0,60,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,636,636,636,5.94055036699865,,,,,,,,,,,4.847566521988483,4.847648330993252,4.847653990989784,4.849226553982589,None,4.849292900995351,4.849313565995544,None,4.8493672229815274,4.84938661599881,None,4.849437035998562,4.849454903975129,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/21_0 copy 4.jpg,0,61,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,637,637,637,5.94055036699865,,,,,,,,,,,4.849616600986337,4.849698770995019,4.8497042969975155,4.851263818971347,None,4.851330541976495,4.851351392979268,None,4.851404430984985,4.851423961983528,None,4.8514742979896255,4.851492673973553,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair10.jpg,0,62,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,638,638,638,5.94055036699865,,,,,,,,,,,4.851654857979156,4.851737445977051,4.851742941973498,4.854202305985382,None,4.854270837997319,4.854291532974457,None,4.854346096981317,4.854365286999382,None,4.8544166929787025,4.854435061977711,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/19_40 copy 2.jpg,0,63,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,639,639,639,5.94055036699865,,,,,,,,,,,4.854599218990188,4.854682071978459,4.854687555984128,4.8568838339997455,None,4.856950376997702,4.856970817985712,None,4.857024671975523,4.857044536998728,None,4.85709550298634,4.857113414997002,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/20_0 copy 5.jpg,0,64,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,640,640,640,5.94055036699865,,,,,,,,,,,4.857277646980947,4.857361161994049,4.8573667259770446,4.859207979985513,None,4.859274580987403,4.859295009984635,None,4.859348583995597,4.859368103992892,None,4.85941855298006,4.8594368629856035,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/22_28.jpg,0,65,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,641,641,641,5.94055036699865,,,,,,,,,,,4.8596013309725095,4.85968488297658,4.859690345998388,4.861237265984528,None,4.861304167978233,4.8613248449983075,None,4.861408958997345,4.861429197975667,None,4.861480106977979,4.861498096986907,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair09 copy 6.jpg,0,66,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,642,642,642,5.94055036699865,,,,,,,,,,,4.861661537986947,4.8617441579990555,4.8617496579827275,4.8641490409791,None,4.864217402995564,4.8642378189833835,None,4.864291765989037,4.864311019977322,None,4.8643612649757415,4.864379339996958,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/6_28 copy 2.jpg,0,67,0,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,643,643,643,5.94055036699865,,,,,,,,,,,4.8645418509840965,4.8646251739992294,4.864630646974547,4.866733542992733,None,4.866800324991345,4.866820944997016,None,4.866874689992983,4.866893654980231,None,4.8669500119867735,4.866968690999784,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,68,1,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,644,644,644,5.94055036699865,,,,,,,,,,,4.867332103982335,4.867532811971614,4.867538396996679,4.86928406599327,None,4.8693508229916915,4.869371959997807,None,4.869426098972326,4.869445545977214,None,4.869500115979463,4.869518663996132,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,69,1,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,645,645,645,5.94055036699865,,,,,,,,,,,4.869682072981959,4.86979200298083,4.869797578983707,4.87140063897823,None,4.871467110991944,4.87148746199091,None,4.871540887979791,4.871559772989713,None,4.871610282978509,4.871627937973244,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,70,1,0,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,646,646,646,5.94055036699865,,,,,,,,,,,4.871790865989169,4.871873731986852,4.871903837978607,4.8732640169910155,None,4.87332983998931,4.873350320995087,None,4.8734028519829735,4.873421920987312,None,4.873471714992775,4.873489695979515,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,71,1,1,8,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,647,647,647,5.94055036699865,,,,,,,,,,,4.873651891975896,4.873756473971298,4.8737793149775825,4.875166403973708,None,4.8752320269995835,4.875252601981629,None,4.875306052999804,4.875325403991155,None,4.875375699979486,4.87539351999294,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair17 copy 6.jpg,0,0,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,648,648,648,5.94055036699865,,,,,,,,,,,4.875554532976821,4.875636532990029,4.875667002983391,4.878135248000035,None,4.8782028399873525,4.878223528998205,None,4.8782775509753264,4.8782965609862,None,4.878347039979417,4.878365270997165,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/17_12 copy 3.jpg,0,1,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,649,649,649,5.94055036699865,,,,,,,,,,,4.8785313999978825,4.8786142979806755,4.878619717987021,4.8806537919736,None,4.880720555986045,4.880740956985392,None,4.880794793978566,4.880813837982714,None,4.880864969978575,4.880883146979613,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/12_0 copy 3.jpg,0,2,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,650,650,650,5.94055036699865,,,,,,,,,,,4.881047516973922,4.881154546979815,4.881160327990074,4.882931786996778,None,4.882998394983588,4.8830190139997285,None,4.88307330099633,4.883092376985587,None,4.8831429289712105,4.883160758996382,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/10_12 copy 4.jpg,0,3,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,651,651,651,5.94055036699865,,,,,,,,,,,4.883322996989591,4.883405644999584,4.883436028991127,4.8850715640001,None,4.885138447978534,4.885158565972233,None,4.885212329973001,4.88523168998654,None,4.885282643983373,4.885300699999789,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/24_0.jpg,0,4,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,652,652,652,5.94055036699865,,,,,,,,,,,4.885463883983903,4.885573010978987,4.885578597983113,4.887890868994873,None,4.88806078498601,4.888081611978123,None,4.888157379988115,4.888221173983766,None,4.888333533977857,4.888392778986599,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/24_0 copy 4.jpg,0,5,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,653,653,653,5.94055036699865,,,,,,,,,,,4.88861623199773,4.888766029995168,4.888789037999231,4.890409521991387,None,4.890477763983654,4.890498824999668,None,4.890552722994471,4.890572016971419,None,4.890622837992851,4.890641007979866,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/21_0 copy 4.jpg,0,6,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,654,654,654,5.94055036699865,,,,,,,,,,,4.890804230992217,4.890913431998342,4.890936511976179,4.892738290975103,None,4.892806213989388,4.892826687981142,None,4.892880278988741,4.89289929199731,None,4.8929504539992195,4.892972299974645,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair08 copy 6.jpg,0,7,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,655,655,655,5.94055036699865,,,,,,,,,,,4.893140796979424,4.893224125989946,4.893229580979096,4.895742418972077,None,4.895811209979001,4.8958319629891776,None,4.895885949983494,4.895905396988383,None,4.895956469990779,4.895974988990929,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_12 copy 4.jpg,0,8,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,656,656,656,5.94055036699865,,,,,,,,,,,4.896141996985534,4.896250854973914,4.8962564899993595,4.898390216985717,None,4.898458301991923,4.89847942898632,None,4.898534356994787,4.898553777980851,None,4.898605284979567,4.898623832996236,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,9,1,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,657,657,657,5.94055036699865,,,,,,,,,,,4.89878968897392,4.898897811974166,4.898903446999611,4.900537724985043,None,4.9006051939795725,4.900625801994465,None,4.9006796819739975,4.900699263991555,None,4.9007513179967646,4.900770100997761,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/9_40.jpg,0,10,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,658,658,658,5.94055036699865,,,,,,,,,,,4.9009358909970615,4.901043132995255,4.901048859988805,4.902911344979657,None,4.9029772889916785,4.9029978979961015,None,4.903051440982381,4.903070909989765,None,4.903122107993113,4.90314034599578,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/13_12 copy 4.jpg,0,11,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,659,659,659,5.94055036699865,,,,,,,,,,,4.903306941996561,4.903414216998499,4.90341982699465,4.905112197971903,None,4.905178600980435,4.905198923981516,None,4.905252385971835,4.905272179981694,None,4.905323257989949,4.905341523990501,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair16 copy 5.jpg,0,12,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,660,660,660,5.94055036699865,,,,,,,,,,,4.905506696988596,4.905589592992328,4.9056201609782875,4.9085246389731765,None,4.9085945839760825,4.908616003987845,None,4.9086704989895225,4.908689958974719,None,4.90874124498805,4.9087598839832935,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/17_0 copy 3.jpg,0,13,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,661,661,661,5.94055036699865,,,,,,,,,,,4.908925495983567,4.909009249997325,4.909014786971966,4.911080441990634,None,4.911148561979644,4.911168945982354,None,4.911222920985892,4.911242376983864,None,4.911292681994382,4.911310636991402,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/5_0 copy 3.jpg,0,14,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,662,662,662,5.94055036699865,,,,,,,,,,,4.911476197972661,4.911583829991287,4.911589376977645,4.913375534990337,None,4.913443487981567,4.913464219978778,None,4.913518969988218,4.9135386919952,None,4.9135894809733145,4.913607646973105,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/7_40 copy 3.jpg,0,15,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,663,663,663,5.94055036699865,,,,,,,,,,,4.913771015999373,4.913853580976138,4.913884010980837,4.915618898987304,None,4.915685780986678,4.915706237981794,None,4.915760443982435,4.91577985798358,None,4.915831802994944,4.9158503509825096,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair06.jpg,0,16,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,664,664,664,5.94055036699865,,,,,,,,,,,4.916013013978954,4.916096086992184,4.916126721975161,4.918455641978653,None,4.918524376989808,4.91854529097327,None,4.918600106990198,4.918619369971566,None,4.918671074992744,4.91868938197149,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/7_40 copy 5.jpg,0,17,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,665,665,665,5.94055036699865,,,,,,,,,,,4.918856278993189,4.918938923976384,4.918944540986558,4.9210917619930115,None,4.921158637996996,4.921179219993064,None,4.921233520988608,4.921253006992629,None,4.921304640971357,4.921322366979439,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/16_12 copy 6.jpg,0,18,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,666,666,666,5.94055036699865,,,,,,,,,,,4.921484942984534,4.92156660798355,4.921572019986343,4.923270962986862,None,4.92333665699698,4.923357412975747,None,4.923411947995191,4.9234316139773,None,4.923482280981261,4.923501112993108,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,19,1,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,667,667,667,5.94055036699865,,,,,,,,,,,4.923667696974007,4.923750204994576,4.923780244978843,4.925181080994662,None,4.9252464219753165,4.92526670297957,None,4.925319683999987,4.925339102977887,None,4.925388930976624,4.925406783993822,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/24_40 copy 4.jpg,0,20,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,668,668,668,5.94055036699865,,,,,,,,,,,4.925569814979099,4.925651820987696,4.925657222978771,4.927187390974723,None,4.92725305899512,4.927273586974479,None,4.927326258999528,4.927345386997331,None,4.927395415987121,4.927413521974813,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/15_12 copy 5.jpg,0,21,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,669,669,669,5.94055036699865,,,,,,,,,,,4.927575594978407,4.927665717987111,4.9276711359852925,4.929225576983299,None,4.929291279986501,4.929311616986524,None,4.929364423995139,4.929383719980251,None,4.92943459097296,4.929452596988995,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/9_40 copy 3.jpg,0,22,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,670,670,670,5.94055036699865,,,,,,,,,,,4.929614639986539,4.929704388981918,4.929709828982595,4.931243878992973,None,4.931309731997317,4.931330028979573,None,4.93138342097518,4.931402623973554,None,4.93145277997246,4.9314706699806266,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair03 copy 7.jpg,0,23,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,671,671,671,5.94055036699865,,,,,,,,,,,4.931633181986399,4.931761337997159,4.931766939989757,4.934122740000021,None,4.934189830994001,4.93421054398641,None,4.9342643239942845,4.934283685986884,None,4.934334416990168,4.934352514974307,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/17_40 copy 3.jpg,0,24,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,672,672,672,5.94055036699865,,,,,,,,,,,4.934515963977901,4.9346060319803655,4.934611429984216,4.936569957993925,None,4.936636998987524,4.936657179991016,None,4.936710146983387,4.93672943697311,None,4.936780442978488,4.936798487993656,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/10_40 copy 2.jpg,0,25,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,673,673,673,5.94055036699865,,,,,,,,,,,4.936963159998413,4.937053944973741,4.93705963899265,4.938859493995551,None,4.93892577898805,4.938946199981729,None,4.938998929981608,4.939017890981631,None,4.939075699978275,4.939094214991201,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair17 copy 6.jpg,0,26,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,674,674,674,5.94055036699865,,,,,,,,,,,4.939266916975612,4.939349357999163,4.939354812988313,4.9417831109894905,None,4.941850001981948,4.9418700149981305,None,4.941924270999152,4.941943524987437,None,4.941994838998653,4.942013094987487,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/13_0 copy 5.jpg,0,27,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,675,675,675,5.94055036699865,,,,,,,,,,,4.942176649987232,4.942259850999108,4.942265254998347,4.944409631978488,None,4.944476202974329,4.944496929994784,None,4.9445503059832845,4.944569912971929,None,4.944620688998839,4.9446391469973605,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair16 copy 6.jpg,0,28,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,676,676,676,5.94055036699865,,,,,,,,,,,4.944802118989173,4.944940197980031,4.944945634983014,4.9474957439815626,None,4.947563194989925,4.947583877976285,None,4.947637894976651,4.9476574109867215,None,4.947708890977083,4.947727075981675,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/22_12 copy 7.jpg,0,29,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,677,677,677,5.94055036699865,,,,,,,,,,,4.947891564981546,4.947982815996511,4.947988369996892,4.9500627239758614,None,4.950129620992811,4.950150188989937,None,4.950204184977338,4.9502237899869215,None,4.950274127972079,4.950292096997146,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/8_12 copy 6.jpg,0,30,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,678,678,678,5.94055036699865,,,,,,,,,,,4.950455115991645,4.950545382976998,4.950550900975941,4.952286021987675,None,4.952352146996418,4.952372490981361,None,4.952425007999409,4.952444055990782,None,4.952493987977505,4.95251215697499,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/21_28 copy 3.jpg,0,31,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,679,679,679,5.94055036699865,,,,,,,,,,,4.9526776669954415,4.952759986976162,4.952765430993168,4.954311021981994,None,4.95437716197921,4.954397850990063,None,4.954450018994976,4.954469182994217,None,4.9545487859868445,4.954567522974685,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/13_0 copy 6.jpg,0,32,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,680,680,680,5.94055036699865,,,,,,,,,,,4.954730350989848,4.95482132199686,4.954826789995423,4.956401501985965,None,4.9564671449770685,4.95648803099175,None,4.956582883984083,4.956639905984048,None,4.956730908976169,4.956749054981628,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/blank.jpg,0,33,1,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,681,681,681,5.94055036699865,,,,,,,,,,,4.956911050976487,4.9570015109784435,4.957006975979311,4.958398561982904,None,4.9584650229953695,4.958485829993151,None,4.958538531995146,4.958557852980448,None,4.958608416985953,4.958626159990672,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
images/pair17.jpg,0,34,0,0,9,"[9, 19, 33, 44, 56, 68, 69, 70, 71]",0,682,682,682,5.94055036699865,,,,,,,,,,,4.958788733987603,4.958871170994826,4.958876717981184,4.961285213998053,None,4.96135261998279,4.961373286991147,None,4.96142681298079,4.961446122993948,None,4.961496763979085,4.961514650989557,None,,,,,,,,,,,1,001,15,,2024-04-09_13h44.20.403,replicate_nsd,2023.2.3,59.874835366735276,2024-04-09 13h44.40.917710 -0400,
